
R1	R
18.000000	0.459924
18.100000	0.459947
18.200000	0.459970
18.300000	0.459992
18.400000	0.460015
18.500000	0.460037
18.600000	0.460059
18.700000	0.460081
18.800000	0.460102
18.900000	0.460124
19.000000	0.460145
19.100000	0.460166
19.200000	0.460187
19.300000	0.460207
19.400000	0.460227
19.500000	0.460247
19.600000	0.460267
19.700000	0.460287
19.800000	0.460306
19.900000	0.460326
20.000000	0.460345
20.100000	0.460364
20.200000	0.460383
20.300000	0.460401
20.400000	0.460419
20.500000	0.460438
20.600000	0.460456
20.700000	0.460474
20.800000	0.460491
20.900000	0.460509
21.000000	0.460526
21.100000	0.460544
21.200000	0.460561
21.300000	0.460578
21.400000	0.460594
21.500000	0.460611
21.600000	0.460627
21.700000	0.460644
21.800000	0.460660
21.900000	0.460676
22.000000	0.460692
22.100000	0.460708
22.200000	0.460723
22.300000	0.460739
22.400000	0.460754
22.500000	0.460769
22.600000	0.460784
22.700000	0.460799
22.800000	0.460814
22.900000	0.460829
23.000000	0.460843
23.100000	0.460858
23.200000	0.460872
23.300000	0.460886
23.400000	0.460900
23.500000	0.460914
23.600000	0.460928
23.700000	0.460942
23.800000	0.460956
23.900000	0.460969
24.000000	0.460983
24.100000	0.460996
24.200000	0.461009
24.300000	0.461022
24.400000	0.461035
24.500000	0.461048
24.600000	0.461061
24.700000	0.461074
24.800000	0.461086
24.900000	0.461099
25.000000	0.461111
25.100000	0.461123
25.200000	0.461136
25.300000	0.461148
25.400000	0.461160
25.500000	0.461172
25.600000	0.461183
25.700000	0.461195
25.800000	0.461207
25.900000	0.461218
26.000000	0.461230
26.100000	0.461241
26.200000	0.461253
26.300000	0.461264
26.400000	0.461275
26.500000	0.461286
26.600000	0.461297
26.700000	0.461308
26.800000	0.461319
26.900000	0.461330
27.000000	0.461340
27.100000	0.461351
27.200000	0.461361
27.300000	0.461372
27.400000	0.461382
27.500000	0.461392
27.600000	0.461403
27.700000	0.461413
27.800000	0.461423
27.900000	0.461433
28.000000	0.461443
28.100000	0.461453
28.200000	0.461462
28.300000	0.461472
28.400000	0.461482
28.500000	0.461491
28.600000	0.461501
28.700000	0.461510
28.800000	0.461520
28.900000	0.461529
29.000000	0.461538
29.100000	0.461548
29.200000	0.461557
29.300000	0.461566
29.400000	0.461575
29.500000	0.461584
29.600000	0.461593
29.700000	0.461602
29.800000	0.461610
29.900000	0.461619
30.000000	0.461628
30.100000	0.461637
30.200000	0.461645
30.300000	0.461654
30.400000	0.461662
30.500000	0.461670
30.600000	0.461679
30.700000	0.461687
30.800000	0.461695
30.900000	0.461704
31.000000	0.461712
31.100000	0.461720
31.200000	0.461728
31.300000	0.461736
31.400000	0.461744
31.500000	0.461752
31.600000	0.461760
31.700000	0.461767
31.800000	0.461775
31.900000	0.461783
32.000000	0.461790
32.100000	0.461798
32.200000	0.461806
32.300000	0.461813
32.400000	0.461821
32.500000	0.461828
32.600000	0.461835
32.700000	0.461843
32.800000	0.461850
32.900000	0.461857
33.000000	0.461864
33.100000	0.461872
33.200000	0.461879
33.300000	0.461886
33.400000	0.461893
33.500000	0.461900
33.600000	0.461907
33.700000	0.461914
33.800000	0.461921
33.900000	0.461927
34.000000	0.461934
34.100000	0.461941
34.200000	0.461948
34.300000	0.461954
34.400000	0.461961
34.500000	0.461968
34.600000	0.461974
34.700000	0.461981
34.800000	0.461987
34.900000	0.461994
35.000000	0.462000
35.100000	0.462006
35.200000	0.462013
35.300000	0.462019
35.400000	0.462025
35.500000	0.462032
35.600000	0.462038
35.700000	0.462044
35.800000	0.462050
35.900000	0.462056
36.000000	0.462062
36.100000	0.462068
36.200000	0.462074
36.300000	0.462080
36.400000	0.462086
36.500000	0.462092
36.600000	0.462098
36.700000	0.462104
36.800000	0.462110
36.900000	0.462115
37.000000	0.462121
37.100000	0.462127
37.200000	0.462133
37.300000	0.462138
37.400000	0.462144
37.500000	0.462150
37.600000	0.462155
37.700000	0.462161
37.800000	0.462166
37.900000	0.462172
38.000000	0.462177
38.100000	0.462183
38.200000	0.462188
38.300000	0.462193
38.400000	0.462199
38.500000	0.462204
38.600000	0.462209
38.700000	0.462215
38.800000	0.462220
38.900000	0.462225
39.000000	0.462230
39.100000	0.462235
39.200000	0.462241
39.300000	0.462246
39.400000	0.462251
